ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55
Action75,EMG1R,-2,-1,-2,-2,-2,-2,0,-2,0,1,-1,-3,-1,0,0,-1,-2,-1,-3,2,-2,-1,-1,-3,0,-1,-2,0,-2,-1,0,0,-1,-1,-1,-2,-1,-2,-3,-3,-1,-3,-2,-2,-1,0,0,0,0,0,0,0,0,0,0
Action75,EMG2R,-1,-1,-1,0,-2,-2,0,-1,-2,-1,0,0,-1,-1,-2,-3,-1,0,0,-1,0,-2,-1,0,0,-1,-2,0,0,1,0,-1,1,0,1,-2,-1,-3,0,-1,-1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0
Action75,EMG3R,0,-1,0,2,0,-1,-1,-2,-1,-3,1,-1,0,-2,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,-1,-1,0,-1,0,0,-1,-1,-1,-2,-2,-1,0,-3,-1,0,0,0,0,0,0,0,0,0,0
Action75,EMG4R,-1,-1,-1,-2,-1,0,0,0,-1,-1,-1,1,-1,0,-1,-1,-1,-3,-2,-2,-1,-2,-1,-2,-2,0,-2,-1,0,1,-2,1,-1,-2,0,0,-2,-1,0,1,-2,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0
Action75,EMG5R,-2,-3,-3,-1,2,-1,2,1,-2,-1,-1,0,0,-1,-1,0,-2,-2,-1,-1,-2,-1,-1,-1,0,-1,-2,1,2,0,-1,-1,-5,0,1,0,1,0,0,-2,-1,-1,-2,0,-1,0,0,0,0,0,0,0,0,0,0
Action75,EMG6R,-3,-2,-2,1,-1,-3,1,-3,1,-1,-5,1,0,-2,-2,-1,-3,2,-1,-1,-1,-1,0,0,0,-1,1,1,-2,0,-2,1,0,-2,-2,1,-1,2,0,-1,-1,-2,-1,1,-3,0,0,0,0,0,0,0,0,0,0
Action75,EMG7R,-2,0,-2,-2,3,-3,2,-2,2,-1,-4,1,-3,0,-4,-2,-2,1,-1,-1,1,-1,1,0,1,0,0,2,-1,-2,-1,-1,-2,-4,0,2,0,1,-3,-2,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0
Action75,GLX,0.125,0.5,-0.875,-0.75,-1.0625,-0.5,0.1875,-59.25,-139.3125,-55.1875,-20.5,69.3125,95.3125,97.875,45.6875,70.25,6.875,-24.5625,-2.5,7,-88.1875,-22.3125,-13.9375,-12.0625,-6.5625,6.375,1.1875,10.0625,-0.5,-4.8125,0.75,-11.25,5.25,3.3125,-5.875,35.1875,62.5,8.6875,16.125,-3.0625,8.5625,-35.3125,-35.5,-2.625,-0.6875,0,0,0,0,0,0,0,0,0,0
Action75,GLY,0.125,0.5,-0.875,-0.75,-1.0625,-0.5,0.1875,-59.25,-139.3125,-55.1875,-20.5,69.3125,95.3125,97.875,45.6875,70.25,6.875,-24.5625,-2.5,7,-88.1875,-22.3125,-13.9375,-12.0625,-6.5625,6.375,1.1875,10.0625,-0.5,-4.8125,0.75,-11.25,5.25,3.3125,-5.875,35.1875,62.5,8.6875,16.125,-3.0625,8.5625,-35.3125,-35.5,-2.625,-0.6875,0,0,0,0,0,0,0,0,0,0
Action75,GLZ,0.125,0.5,-0.875,-0.75,-1.0625,-0.5,0.1875,-59.25,-139.3125,-55.1875,-20.5,69.3125,95.3125,97.875,45.6875,70.25,6.875,-24.5625,-2.5,7,-88.1875,-22.3125,-13.9375,-12.0625,-6.5625,6.375,1.1875,10.0625,-0.5,-4.8125,0.75,-11.25,5.25,3.3125,-5.875,35.1875,62.5,8.6875,16.125,-3.0625,8.5625,-35.3125,-35.5,-2.625,-0.6875,0,0,0,0,0,0,0,0,0,0
