ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85
Action  1,ALX,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0.9707031,0,0
Action  1,ALY,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,0,0
Action  1,ALZ,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0.1064453,0,0
Action  1,ARX,0.9248047,0.9287109,0.9272461,0.9360352,0.9360352,0.9291992,0.9291992,0.9335938,0.9282227,0.9291992,0.9228516,0.9277344,0.9208984,0.9316406,0.9331055,0.9296875,0.9267578,0.9257813,0.9272461,0.9277344,0.9331055,0.9228516,0.9316406,0.925293,0.9365234,0.9326172,0.9257813,0.9257813,0.9326172,0.9326172,0.9301758,0.9311523,0.9243164,0.9282227,0.9301758,0.9282227,0.9365234,0.9296875,0.9331055,0.9291992,0.9321289,0.9321289,0.9306641,0.9287109,0.9291992,0.9287109,0.9321289,0.9287109,0.9326172,0.9321289,0.9282227,0.9267578,0.9311523,0.9311523,0.9267578,0.9267578,0.9257813,0.9296875,0.9287109,0.9277344,0.9272461,0.9272461,0.9287109,0.9272461,0.9331055,0.9262695,0.9277344,0.9287109,0.9267578,0.9277344,0.9311523,0.9296875,0.9296875,0.9296875,0.934082,0.9301758,0.9301758,0.9257813,0.9243164,0.9316406,0.9257813,0.9277344,0.9282227,0,0
Action  1,ARY,0.2651367,0.2548828,0.2558594,0.2543945,0.2543945,0.269043,0.269043,0.2548828,0.2705078,0.2602539,0.2631836,0.2651367,0.2602539,0.2573242,0.2626953,0.2695313,0.2592773,0.2631836,0.2680664,0.2700195,0.2583008,0.2626953,0.2651367,0.262207,0.2558594,0.2558594,0.2631836,0.2631836,0.2563477,0.2563477,0.2607422,0.2631836,0.2626953,0.2592773,0.2626953,0.2646484,0.2607422,0.2636719,0.2631836,0.2675781,0.2646484,0.2646484,0.269043,0.2675781,0.2617188,0.2705078,0.2583008,0.2646484,0.2695313,0.269043,0.2646484,0.2651367,0.2661133,0.2661133,0.262207,0.262207,0.2617188,0.2607422,0.2617188,0.2592773,0.2641602,0.2641602,0.2636719,0.2646484,0.2597656,0.262207,0.2631836,0.2587891,0.262207,0.2636719,0.265625,0.265625,0.265625,0.2705078,0.265625,0.2661133,0.2661133,0.2685547,0.2617188,0.2636719,0.2646484,0.2661133,0.2646484,0,0
Action  1,ARZ,0.1396484,0.1577148,0.152832,0.1572266,0.1572266,0.1611328,0.1611328,0.1484375,0.15625,0.1513672,0.1513672,0.1518555,0.1445313,0.1489258,0.1523438,0.1445313,0.144043,0.1499023,0.1586914,0.1416016,0.1557617,0.1464844,0.152832,0.1533203,0.152832,0.1547852,0.15625,0.15625,0.1552734,0.1552734,0.1538086,0.1479492,0.1523438,0.152832,0.1523438,0.1547852,0.1533203,0.1518555,0.1450195,0.1503906,0.159668,0.159668,0.1499023,0.1494141,0.1494141,0.15625,0.152832,0.1513672,0.1547852,0.1499023,0.1538086,0.152832,0.1547852,0.1547852,0.1572266,0.1572266,0.1523438,0.1552734,0.1538086,0.1503906,0.1508789,0.1508789,0.1552734,0.1508789,0.1538086,0.1567383,0.1484375,0.1538086,0.152832,0.1572266,0.1523438,0.1547852,0.1547852,0.1459961,0.1489258,0.159668,0.159668,0.1567383,0.1508789,0.1484375,0.1503906,0.1547852,0.1547852,0,0
Action  1,EMG0L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Action  1,EMG1L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Action  1,EMG2L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  1,EMG3L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Action  1,EMG4L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Action  1,EMG5L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  1,EMG6L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Action  1,EMG7L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  1,EMG0R,-3,2,-1,0,-1,1,3,1,-2,0,-1,-1,0,-1,2,2,0,-1,-2,1,-2,-2,-1,-1,-2,1,0,2,1,0,-1,1,-1,-1,2,2,0,-1,-1,-1,-1,-2,-5,1,-1,-1,-1,1,2,-1,0,-1,0,-3,1,-1,1,-2,0,-1,-1,-1,-2,1,-3,-1,-2,-2,1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,0,0,0
Action  1,EMG1R,-3,-1,-2,-1,3,-1,-4,1,-3,-3,-2,1,0,0,1,-1,-2,1,2,-3,-2,-2,-2,0,2,0,-2,-1,1,-2,1,-1,-1,-2,1,-2,1,1,1,-1,1,2,-2,1,3,-2,1,-1,1,-1,-2,-3,-1,-3,1,2,-3,2,0,0,-1,-1,1,-3,-1,0,-1,1,-1,0,1,0,0,2,-1,-1,-2,-1,0,3,1,2,0,0,0
Action  1,EMG2R,-2,0,-1,-1,-1,-1,1,-3,-1,-3,-1,-1,0,-1,0,0,-2,-1,-2,0,-2,-3,-1,-2,-1,-1,-2,-2,0,1,1,-1,-2,-2,-2,-1,-1,0,-1,0,0,2,0,-1,-2,0,0,-1,-1,-3,-1,-1,-2,0,-1,-3,-2,-1,0,0,-2,-2,-1,-2,1,-3,-1,-2,0,-2,-1,0,0,-2,2,-1,-1,0,-1,0,-2,1,-2,0,0
Action  1,EMG3R,-3,-1,0,-1,-1,-2,-2,0,-1,1,-1,0,-1,0,1,0,-1,-1,-1,0,-2,-2,0,-3,-1,-1,-2,-1,1,1,1,-1,-3,1,-2,0,0,0,1,-2,1,-1,0,-1,0,1,0,0,-1,-1,-1,-2,-1,-2,0,0,-1,-2,-2,-1,0,0,-1,-1,2,-2,-1,-3,0,-1,0,1,1,-2,2,1,-1,-1,-1,-2,0,0,-2,0,0
Action  1,EMG4R,0,-2,0,-1,0,0,-1,-1,1,-2,0,-1,-1,0,-1,-3,-2,-1,1,-1,-1,-1,-1,-3,-3,0,-2,-1,0,0,1,-1,-1,-2,0,-2,-1,0,0,0,-1,-1,1,-2,-1,-3,-1,-1,0,-1,0,-1,0,0,-1,-1,-3,0,-1,0,-1,-1,-1,0,0,-1,-1,-3,0,0,-1,-1,-1,-1,-1,-1,-1,-2,1,-1,-2,2,0,0,0
Action  1,EMG5R,0,-1,-3,-1,1,0,1,0,-1,-2,-2,-1,-1,-2,0,-2,0,0,0,-3,-1,-1,-1,0,-1,-4,1,-1,-1,1,-2,0,-2,0,0,-1,0,-2,2,-1,1,-2,-2,0,0,0,-2,-1,1,-2,-1,-2,-1,1,0,1,0,2,-1,0,0,0,-2,-1,-4,0,-2,-2,0,-1,0,-2,-2,-1,-3,0,0,1,0,0,1,0,-1,0,0
Action  1,EMG6R,-4,-1,4,0,-1,0,1,0,-2,0,-1,0,1,-2,-1,-2,-5,-1,-2,1,-1,-2,1,1,0,-3,-1,3,-2,-1,-2,0,0,1,-2,-3,2,-2,-2,0,1,-4,-2,-1,2,-2,0,0,2,-1,3,-1,1,-4,0,2,0,0,-2,-1,-1,-1,-2,2,-4,-1,-2,1,0,1,-3,-1,-1,-1,0,4,-1,-4,-3,-1,0,-2,0,0,0
Action  1,EMG7R,-6,-2,10,-1,-3,1,11,-2,3,-1,3,-5,-7,1,12,0,-5,-6,2,5,-1,2,-1,1,-1,-1,-2,12,-4,2,-1,-5,-2,0,-2,2,12,-3,0,0,3,-15,-10,2,-4,1,-1,-5,-3,1,5,-4,2,1,0,-1,-2,-2,-6,0,-3,-3,-4,4,-2,-3,-5,-9,6,-1,-2,-4,-4,-3,3,11,-1,-6,5,-1,0,-2,2,0,0
Action  1,GLX,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,0,0
Action  1,GLY,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,0,0
Action  1,GLZ,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,0,0
Action  1,GRX,1.4375,-0.3125,0.3125,0.625,0.625,-0.25,-0.25,1.6875,1.625,-0.1875,1.0625,1.6875,-0.9375,2,2,0.4375,-0.3125,0.4375,1.5625,0.4375,-0.125,0.3125,0.375,-1.3125,-0.5,1.125,1.125,1.125,-0.8125,-0.8125,-0.25,0.125,-0.6875,-0.4375,-0.25,-2,0.375,1,0.25,0.3125,-0.8125,-0.8125,3,0.3125,0.125,0.3125,0.6875,1.6875,0.5625,-0.25,0.625,0.5,2.4375,2.4375,0.9375,0.9375,0.3125,0.4375,0.0625,0.25,-0.375,-0.375,0.125,-1.125,-1,-0.25,-0.125,-0.5625,-2.125,-0.4375,-0.625,-0.125,-0.125,-0.1875,-0.125,1.0625,1.0625,1.1875,-0.5,1.375,0.9375,-0.375,0,0,0
Action  1,GRY,1.4375,-0.3125,0.3125,0.625,0.625,-0.25,-0.25,1.6875,1.625,-0.1875,1.0625,1.6875,-0.9375,2,2,0.4375,-0.3125,0.4375,1.5625,0.4375,-0.125,0.3125,0.375,-1.3125,-0.5,1.125,1.125,1.125,-0.8125,-0.8125,-0.25,0.125,-0.6875,-0.4375,-0.25,-2,0.375,1,0.25,0.3125,-0.8125,-0.8125,3,0.3125,0.125,0.3125,0.6875,1.6875,0.5625,-0.25,0.625,0.5,2.4375,2.4375,0.9375,0.9375,0.3125,0.4375,0.0625,0.25,-0.375,-0.375,0.125,-1.125,-1,-0.25,-0.125,-0.5625,-2.125,-0.4375,-0.625,-0.125,-0.125,-0.1875,-0.125,1.0625,1.0625,1.1875,-0.5,1.375,0.9375,-0.375,0,0,0
Action  1,GRZ,1.4375,-0.3125,0.3125,0.625,0.625,-0.25,-0.25,1.6875,1.625,-0.1875,1.0625,1.6875,-0.9375,2,2,0.4375,-0.3125,0.4375,1.5625,0.4375,-0.125,0.3125,0.375,-1.3125,-0.5,1.125,1.125,1.125,-0.8125,-0.8125,-0.25,0.125,-0.6875,-0.4375,-0.25,-2,0.375,1,0.25,0.3125,-0.8125,-0.8125,3,0.3125,0.125,0.3125,0.6875,1.6875,0.5625,-0.25,0.625,0.5,2.4375,2.4375,0.9375,0.9375,0.3125,0.4375,0.0625,0.25,-0.375,-0.375,0.125,-1.125,-1,-0.25,-0.125,-0.5625,-2.125,-0.4375,-0.625,-0.125,-0.125,-0.1875,-0.125,1.0625,1.0625,1.1875,-0.5,1.375,0.9375,-0.375,0,0,0
Action  1,ORL,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,3.190761,0,0
Action  1,OPL,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,2.870585,0,0
Action  1,OYL,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,5.067486,0,0
Action  1,ORR,6.672543,6.671921,6.673789,6.674766,6.674766,6.680049,6.680049,6.68294,6.685277,6.684908,6.683033,6.682413,6.679637,6.679688,6.679021,6.678535,6.674904,6.674469,6.673164,6.673399,6.673258,6.673204,6.673258,6.675585,6.675146,6.673627,6.672639,6.672639,6.671566,6.671566,6.666765,6.666765,6.666765,6.666765,6.666765,6.668521,6.668518,6.66934,6.66934,6.66934,6.669394,6.669394,6.670497,6.670678,6.671356,6.671371,6.671371,6.67248,6.672242,6.672242,6.672665,6.672665,6.672987,6.672987,6.673616,6.673616,6.676599,6.676175,6.676175,6.676175,6.676175,6.676175,6.676175,6.675899,6.675622,6.675622,6.675007,6.675007,6.672895,6.672949,6.672895,6.672949,6.672949,6.673142,6.673142,6.672733,6.672733,6.671909,6.671909,6.671984,6.671984,6.671308,6.671308,0,0
Action  1,OPR,2.995746,2.997528,2.997863,2.998569,2.998569,3.000231,3.000231,3.000191,3.000265,2.999866,2.999889,2.999941,3.000539,3.000471,3.001091,3.001851,3.002654,3.002845,3.003563,3.003618,3.003118,3.003509,3.003118,3.004416,3.004447,3.005074,3.004923,3.004923,3.00502,3.00502,3.004725,3.004725,3.004725,3.004725,3.004725,3.005332,3.005168,3.005356,3.005356,3.005356,3.004966,3.004966,3.004972,3.005419,3.004946,3.005267,3.005267,3.004956,3.005396,3.005396,3.005399,3.005399,3.00518,3.00518,3.005446,3.005446,3.005751,3.005749,3.005749,3.005749,3.005749,3.005749,3.005749,3.006265,3.006781,3.006781,3.00667,3.00667,3.006328,3.005939,3.006328,3.005939,3.005939,3.006048,3.006048,3.0062,3.0062,3.006697,3.006697,3.006267,3.006267,3.006739,3.006739,0,0
Action  1,OYR,3.70423,3.704277,3.702457,3.701625,3.701625,3.697325,3.697325,3.692045,3.691949,3.692215,3.694904,3.696342,3.699707,3.701374,3.703292,3.704086,3.70757,3.70788,3.709992,3.710882,3.711212,3.711214,3.711212,3.707234,3.706713,3.708719,3.710451,3.710451,3.710927,3.710927,3.713099,3.713099,3.713099,3.713099,3.713099,3.709243,3.708413,3.708275,3.708275,3.708275,3.708272,3.708272,3.710213,3.711107,3.710467,3.712121,3.712121,3.712039,3.713199,3.713199,3.712929,3.712929,3.715426,3.715426,3.715648,3.715648,3.715763,3.716033,3.716033,3.716033,3.716033,3.716033,3.716033,3.715616,3.7152,3.7152,3.715799,3.715799,3.715928,3.715926,3.715928,3.715926,3.715926,3.715595,3.715595,3.716686,3.716686,3.718901,3.718901,3.719685,3.719685,3.720321,3.720321,0,0
Action  2,ALX,0.9648438,0.9624023,0.9584961,0.9599609,0.9614258,0.9560547,0.9619141,0.9560547,0.9584961,0.9594727,0.9633789,0.9638672,0.9614258,0.9599609,0.9614258,0.956543,0.9575195,0.9609375,0.9550781,0.9555664,0.9560547,0.9604492,0.9624023,0.9643555,0.9589844,0.9521484,0.9521484,0.9599609,0.9589844,0.9609375,0.9609375,0.9604492,0.9570313,0.9550781,0.953125,0.9555664,0.9599609,0.9648438,0.9589844,0.9506836,0.9526367,0.9604492,0.9604492,0.9638672,0.9575195,0.9614258,0.9594727,0.9619141,0.9609375,0.9604492,0.9628906,0.965332,0.9638672,0.9584961,0.9624023,0.9584961,0.9570313,0.9638672,0.9584961,0.9643555,0.9624023,0.9604492,0.9560547,0.9545898,0.9599609,0.9624023,0.9638672,0.9545898,0.9594727,0.9594727,0.9663086,0.9541016,0.9550781,0.9511719,0.9570313,0.9619141,0.9663086,0.9648438,0,0,0,0,0,0,0
Action  2,ALY,-0.2290039,-0.2358398,-0.2265625,-0.2304688,-0.2392578,-0.2382813,-0.2368164,-0.2358398,-0.2338867,-0.2407227,-0.2392578,-0.2290039,-0.2373047,-0.2348633,-0.2324219,-0.2324219,-0.2368164,-0.2397461,-0.2382813,-0.2329102,-0.2421875,-0.2358398,-0.2348633,-0.2353516,-0.2368164,-0.2387695,-0.2387695,-0.2329102,-0.2358398,-0.2333984,-0.2358398,-0.2236328,-0.2314453,-0.2504883,-0.2412109,-0.2236328,-0.2436523,-0.2392578,-0.2363281,-0.2416992,-0.2407227,-0.2392578,-0.2416992,-0.2373047,-0.237793,-0.2299805,-0.2504883,-0.2412109,-0.2241211,-0.237793,-0.2348633,-0.2294922,-0.2382813,-0.2392578,-0.2358398,-0.2387695,-0.2397461,-0.2290039,-0.2402344,-0.2358398,-0.2382813,-0.2333984,-0.237793,-0.234375,-0.2358398,-0.2275391,-0.2314453,-0.2294922,-0.2250977,-0.234375,-0.2329102,-0.2250977,-0.2255859,-0.2397461,-0.234375,-0.2333984,-0.2431641,-0.2314453,0,0,0,0,0,0,0
Action  2,ALZ,0.1035156,0.1020508,0.1025391,0.09912109,0.1015625,0.1020508,0.1049805,0.1064453,0.1069336,0.1074219,0.1054688,0.1054688,0.105957,0.1098633,0.1074219,0.1015625,0.1064453,0.109375,0.1108398,0.1035156,0.1040039,0.1000977,0.1044922,0.1025391,0.1000977,0.09960938,0.09960938,0.1142578,0.09912109,0.1054688,0.1113281,0.1020508,0.1035156,0.1162109,0.1118164,0.105957,0.1108398,0.109375,0.1054688,0.1040039,0.1088867,0.1074219,0.1044922,0.1083984,0.1103516,0.1035156,0.1113281,0.1162109,0.1132813,0.1103516,0.1103516,0.1113281,0.1098633,0.1103516,0.1074219,0.1225586,0.1162109,0.1103516,0.1020508,0.105957,0.1098633,0.1113281,0.1123047,0.112793,0.1079102,0.1123047,0.112793,0.1108398,0.1098633,0.1113281,0.1074219,0.1030273,0.1069336,0.1176758,0.1118164,0.1088867,0.1113281,0.1132813,0,0,0,0,0,0,0
