ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55
Action24,ALY,0.2602539,0.2695313,0.2646484,0.2700195,0.2729492,0.269043,0.2753906,0.3110352,0.4023438,0.7211914,0.8994141,0.5395508,0.3950195,0.4375,0.6850586,0.4575195,0.6713867,0.8881836,0.7612305,0.6616211,0.5410156,0.8979492,0.7910156,0.7084961,0.7167969,0.8007813,0.6914063,0.6879883,0.6914063,0.6069336,0.5927734,0.4716797,0.5898438,0.7016602,0.6782227,0.3588867,0.2958984,0.3657227,0.2939453,0.2993164,0.284668,0.2519531,0.2705078,0.2983398,0.2695313,0,0,0,0,0,0,0,0,0,0
Action24,ALZ,0.1064453,0.1020508,0.1098633,0.1137695,0.1079102,0.109375,0.1015625,0.04833984,0.3017578,0.7304688,0.875,0.5722656,0.4614258,0.5893555,1.060059,-0.01611328,-0.1455078,0.5112305,0.9931641,0.7255859,-0.184082,0.4013672,0.5952148,0.4418945,0.4609375,0.5317383,0.4926758,0.5043945,0.4980469,0.4599609,0.5380859,0.6069336,0.5444336,0.6542969,0.4624023,0.1230469,0.09228516,0.2148438,0.1425781,0.1171875,0.03369141,0.004394531,-0.005859375,0.02636719,0.01269531,0,0,0,0,0,0,0,0,0,0
Action24,ARX,0.9389648,0.9169922,0.9165039,0.9433594,0.940918,0.9169922,0.9228516,0.9350586,0.9492188,0.9150391,0.9189453,0.9638672,0.9418945,0.9174805,0.9311523,0.9638672,0.8886719,0.9125977,0.949707,0.8837891,0.9223633,0.9155273,0.9780273,0.9667969,0.8916016,0.921875,0.9526367,0.934082,0.9287109,0.9375,0.9355469,0.9228516,0.9248047,0.9345703,0.9379883,0.9414063,0.9365234,0.9179688,0.9262695,0.9453125,0.9550781,0.9682617,0.9462891,0.9233398,0.9301758,0,0,0,0,0,0,0,0,0,0
Action24,ARY,-0.3920898,-0.3222656,-0.3393555,-0.3227539,-0.3735352,-0.3110352,-0.3408203,-0.3237305,-0.3291016,-0.3295898,-0.3212891,-0.3393555,-0.3203125,-0.324707,-0.3310547,-0.3300781,-0.3056641,-0.3564453,-0.3505859,-0.3188477,-0.355957,-0.3427734,-0.3369141,-0.3183594,-0.3374023,-0.375,-0.328125,-0.340332,-0.3427734,-0.3295898,-0.3227539,-0.3457031,-0.3125,-0.3432617,-0.3374023,-0.3447266,-0.3295898,-0.3261719,-0.3076172,-0.3491211,-0.331543,-0.3085938,-0.3193359,-0.3178711,-0.3139648,0,0,0,0,0,0,0,0,0,0
Action24,ARZ,0.1455078,0.1547852,0.1264648,0.1142578,0.1333008,0.1401367,0.1328125,0.1191406,0.1381836,0.1123047,0.128418,0.1601563,0.09521484,0.1054688,0.112793,0.1098633,0.1333008,0.09863281,0.1020508,0.1225586,0.1499023,0.1572266,0.05371094,0.06005859,0.1464844,0.1303711,0.08496094,0.08886719,0.1118164,0.09960938,0.09765625,0.1235352,0.1225586,0.1367188,0.1450195,0.1459961,0.1040039,0.112793,0.1484375,0.1567383,0.1298828,0.08642578,0.1088867,0.128418,0.1235352,0,0,0,0,0,0,0,0,0,0
Action24,EMG0L,1,1,-2,-1,1,-6,5,-2,7,73,17,-98,6,119,-68,-113,-6,0,-70,54,8,43,-40,-19,58,-24,12,-3,-13,1,0,-2,-3,-9,-49,13,0,1,11,-3,-6,-12,-4,1,-4,0,0,0,0,0,0,0,0,0,0
Action24,EMG1L,0,-2,-3,-4,-1,-1,1,-8,3,48,-8,14,64,60,-97,-78,29,42,-24,108,-40,39,-65,-52,16,-78,-1,3,-3,-8,-3,-3,0,-3,8,0,-1,-2,6,-5,1,-1,0,0,-2,0,0,0,0,0,0,0,0,0,0
Action24,EMG2L,0,-1,0,-2,-3,-1,-1,-1,15,26,16,28,32,1,-20,-27,10,13,-16,116,6,12,-21,-15,28,-15,-2,-4,1,-5,-4,-4,-6,-4,33,-1,-5,0,4,-3,2,-4,0,1,-5,0,0,0,0,0,0,0,0,0,0
Action24,EMG3L,-1,0,0,-2,-1,0,0,9,14,19,-11,40,26,-16,-56,22,-53,2,9,64,27,-11,-27,-7,33,-4,9,-5,-1,-4,0,-2,-14,-3,9,-2,-2,-2,3,-2,-1,-3,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
Action24,EMG4L,0,-1,-3,-1,0,-1,-2,-6,-12,72,-14,23,21,-9,-64,17,-23,-39,26,26,41,-23,-39,-12,6,-4,11,-3,0,1,-1,10,-4,-1,0,-3,-2,2,1,-1,-2,-4,-1,-2,0,0,0,0,0,0,0,0,0,0,0
