281.8064,33.5801,-29.0907,-259.2027,-73.2183,-14.1699,-3.4952,46.876,-17.5645,+
130.9679,126.7001,4.0804,-271.0997,-47.8864,-2.0499,-7.986,40.6983,-24.5848,+
224.6549,132.5224,-71.9315,-233.5929,-54.8669,-1.0603,-23.2497,50.0674,-41.7891,+
541.0575,221.7214,-21.7674,-161.1988,-20.6498,-19.334,7.5215,45.5635,-35.5862,+
-146.6242,287.7171,22.3487,-160.7711,-49.4197,-75.1991,5.4225,28.952,-28.1748,+
91.7355,39.1861,-127.2708,-161.7115,-66.9663,-25.4047,-9.3827,37.5063,-23.4046,+
175.5418,74.7532,-84.3962,-239.0014,-72.7771,-15.0445,-16.0436,47.3877,-33.1861,+
24.4379,142.0734,-65.5027,-153.4277,-46.4592,-39.3536,3.774,29.3237,-22.2,+
221.91,71.967,-97.769,-166.1382,-12.3546,6.7633,16.4879,22.0448,-13.9864,+
31.4165,-0.75299,11.7867,-156.0429,-65.4744,-9.076,-25.9242,43.3423,2.41,+
312.1497,73.8475,-139.3165,-13.0255,-77.0054,-62.4879,-18.8581,51.142,-26.529,+
68.167,59.3959,26.8697,-208.2445,12.3883,-87.0173,-16.9182,38.322,-37.2452,+
17.6387,20.4711,-79.8454,56.9854,8.9849,-6.0193,-17.8988,-2.3977,4.7198,-
18.0245,22.6507,70.258,-35.2829,-10.7682,-14.8985,-2.8159,11.1807,-7.5558,-
-87.0274,-14.5366,43.2635,-24.5727,-20.8038,35.2454,-27.2765,-19.2295,7.1034,-
121.1222,-68.3268,-37.5679,-38.9771,20.3267,39.254,-20.9257,9.0158,16.2629,-
59.3462,-68.876,17.8996,-54.928,20.268,33.742,-13.9298,-0.94283,12.4531,-
31.6838,-105.168,14.2764,-18.7584,-12.6366,-23.048,-9.3289,-17.1869,24.863,-
75.4412,-85.0722,-23.7142,-61.1393,11.4825,-3.8866,-33.6822,-11.4917,-1.5403,-
48.753,-110.7303,7.507,-1.388,-8.8658,10.0054,-8.2532,18.3653,5.502,-
58.4232,-103.7326,40.27,26.6973,19.3062,41.4305,-29.9281,-7.3418,8.3349,-
22.1443,-147.7374,50.8247,44.1755,-0.57363,-0.96745,-26.7512,-3.5481,1.0779,-
-83.3403,-86.816,36.3034,-0.25807,65.0923,15.7033,-10.9131,-6.8252,8.6575,-
-3.6164,290.3492,-99.3673,117.4326,81.5357,-41.0726,-28.441,7.3029,-25.9058,-
-40.7482,-104.315,-14.8418,-20.8418,30.7606,-26.0437,24.1152,7.9778,-53.8227,-
55.5051,221.3398,-144.2219,23.8023,-50.1402,61.8105,-14.31,19.3663,6.5437,-
66.4485,-106.0766,-160.7281,-74.4853,23.208,50.298,-75.196,36.9937,6.3996,-
81.8618,-106.6218,-218.8821,110.715,6.8105,-55.1986,-7.3869,-8.5344,17.6335,-
23.9137,59.8158,-45.1802,79.907,-176.2469,-25.4008,-29.0134,30.9187,-7.4537,-
88.3117,-118.7294,-233.2732,92.5982,-6.8654,-49.2614,-7.8485,-8.6533,41.0052,-
83.5495,-26.1326,-182.525,-59.583,-53.0263,-23.4944,3.6329,-7.8462,15.9929,-
